Start Time,End Time,Tag,Note,Tree Type,Is Success,Duration (hours),Weight,Distributed Unset Hours,Distributed Study Hours,Distributed Unset Sessions,Distributed Study Sessions,Adjusted Hours,Adjusted Sessions
2022-11-22 17:14:52.678000+03:00,2022-11-22 18:53:40.731000+03:00,English,0.0,Bush,True,1.646681388888889,0.0025308413605612517,0.23768818444604423,0.0060854263297682445,0.2100598329265839,0.007592524081683755,1.8904549996647015,0.21765235700826766
2022-11-23 14:51:39.457000+03:00,2022-11-23 15:54:01.036000+03:00,English,0.0,Treehouse,True,1.0393275,0.001597378243245701,0.1500204400114921,0.003840907522504933,0.1325823941893932,0.004792134729737102,1.1931888475339971,0.1373745289191303
2022-11-23 17:03:41.738000+03:00,2022-11-23 19:03:41.738000+03:00,English,0.0,Treehouse,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-11-25 15:05:38.861000+03:00,2022-11-25 15:48:20.628000+03:00,writing stories,0.0,Pumpkin,True,0.7116019444444444,0.0010936855456118418,0.10271530082537882,0.002629774793263725,0.09077590028578286,0.0032810566368355254,0.816947020063087,0.09405695692261838
2022-11-25 15:53:53.291000+03:00,2022-11-25 16:31:41.915000+03:00,English,0.0,Star Coral,True,0.6301733333333333,0.0009685351076925103,0.09096158886412159,0.0023288496614224186,0.08038841393847836,0.0029056053230775308,0.7234637718588772,0.08329401926155588
2022-11-26 17:49:42.106000+03:00,2022-11-26 18:18:10.100000+03:00,writing stories,0.0,Treehouse,True,0.47444277777777777,0.0007291874513926334,0.06848285480995815,0.0017533364932274026,0.06052255846558857,0.0021875623541779,0.5446789690809634,0.06271012081976647
2022-11-26 18:22:51.801000+03:00,2022-11-26 20:22:51.801000+03:00,English,0.0,Star Coral,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-11-27 09:55:44.557000+03:00,2022-11-27 11:06:55.712000+03:00,English,0.0,Treehouse,True,1.1864319444444444,0.001823468132178979,0.17125404874714245,0.004384542293316421,0.15134785497085526,0.005470404396536937,1.3620705354849032,0.1568182593673922
2022-11-28 14:33:55.165000+03:00,2022-11-28 15:13:55.165000+03:00,English,0.0,Treehouse,True,0.6666666666666666,0.0010246229690164719,0.09622917384013033,0.002463713329054883,0.08504370642836717,0.0030738689070494156,0.7653595538358519,0.08811757533541659
2022-11-28 15:33:27.505000+03:00,2022-11-28 16:13:27.505000+03:00,English,0.0,Treehouse,True,0.6666666666666666,0.0010246229690164719,0.09622917384013033,0.002463713329054883,0.08504370642836717,0.0030738689070494156,0.7653595538358519,0.08811757533541659
2022-11-28 17:15:24.623000+03:00,2022-11-28 18:15:24.623000+03:00,English,0.0,Treehouse,True,1.0,0.001536934453524708,0.1443437607601955,0.0036955699935823246,0.12756555964255076,0.0046108033605741245,1.1480393307537777,0.13217636300312488
2022-11-28 20:42:56.528000+03:00,2022-11-28 22:09:10.972000+03:00,English,0.0,Treehouse,True,1.4373455555555557,0.002209105905953946,0.20747186300084142,0.005311811105520028,0.1833557901941775,0.0066273177178618374,1.650129229661917,0.18998310791203935
2022-12-05 14:14:27.825000+03:00,2022-12-05 15:25:44.279000+03:00,studying italian,0.0,Treehouse,True,1.1879038888888889,0.00182573041430932,0.17146651474388364,0.004389981967037529,0.15153562438767357,0.00547719124292796,1.36376038559981,0.15701281563060152
2022-12-07 17:10:25.506000+03:00,2022-12-07 18:24:33.513000+03:00,studying italian,0.0,Treehouse,True,1.2355574999999999,0.0018989708910608543,0.17834501618546525,0.004566089222345593,0.1576145839580509,0.005696912673182563,1.4184686054078106,0.16331149663123345
2022-12-10 15:47:36.829000+03:00,2022-12-10 17:47:36.829000+03:00,English,0.0,Cedar,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-12-14 15:13:49.225000+03:00,2022-12-14 15:41:54.404000+03:00,studying italian,0.0,Cedar,True,0.46810527777777783,0.0007194471292934206,0.06756807622614042,0.0017299158183930747,0.05971411173135391,0.002158341387880262,0.5374032698223113,0.06187245311923417
2022-12-17 15:25:37.384000+03:00,2022-12-17 16:53:01.151000+03:00,English,0.0,Statue of Tada,True,1.4566019444444445,0.0022387017134877494,0.21025140259172448,0.005382974438482557,0.1858122422194832,0.006716105140463249,1.6722363214746514,0.19252834735994645
2022-12-17 16:53:17.074000+03:00,2022-12-17 18:53:17.074000+03:00,writing stories,0.0,Cedar,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-12-18 18:12:02.694000+03:00,2022-12-18 20:12:02.694000+03:00,English,0.0,Treehouse,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-12-29 14:43:50.300000+03:00,2022-12-29 15:49:11.068000+03:00,English,0.0,Christmas Tree,True,1.0891022222222222,0.0016738787287436563,0.15720511060784173,0.0040248534923882735,0.13893193448572347,0.005021636186230969,1.2503321863224524,0.14395357067195444
2022-12-29 16:22:22.856000+03:00,2022-12-29 16:53:20.588000+03:00,English,0.0,Christmas Tree,True,0.5160366666666667,0.0007931145322820453,0.07448667315682209,0.0019070496209215777,0.06582850617940976,0.002379343596846136,0.5924303894444104,0.0682078497762559
2022-12-29 18:03:07.129000+03:00,2022-12-29 20:03:07.129000+03:00,English,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2022-12-30 14:21:33.923000+03:00,2022-12-30 15:32:11.604000+03:00,English,0.0,Christmas Tree,True,1.177133611111111,0.0018091772033186216,0.16991189234500723,0.004350179651659427,0.15016170787544558,0.005427531609955865,1.3513956831077776,0.15558923948540146
2023-01-02 16:02:44.221000+03:00,2023-01-02 17:14:51.164000+03:00,English,0.0,Christmas Tree,True,1.2019286111111112,0.001847285493093767,0.17349089589305627,0.004441811309650301,0.15332469592678266,0.005541856479281301,1.3798613183138178,0.15886655240606395
2023-01-02 18:11:38.574000+03:00,2023-01-02 18:49:41.671000+03:00,English,0.0,Christmas Tree,True,0.6341936111111112,0.0009747140111219169,0.0915418908778667,0.0023437068793438405,0.0809012629231191,0.0029241420333657505,0.7280792088683217,0.08382540495648484
2023-01-03 14:08:58.846000+03:00,2023-01-03 15:24:26.603000+03:00,English,0.0,Christmas Tree,True,1.2577102777777778,0.0019330182584687977,0.1815426314411946,0.004647956363175646,0.16044051545291022,0.005799054775406393,1.443900865582148,0.16623957022831662
2023-01-04 12:37:22.748000+03:00,2023-01-04 13:25:43.432000+03:00,English,0.0,Christmas Tree,True,0.8057455555555556,0.00123837810510774,0.11630434370470193,0.002977689097573431,0.10278538272394243,0.00371513431532322,0.9250275883578309,0.10650051703926565
2023-01-04 14:10:00.457000+03:00,2023-01-04 16:10:00.457000+03:00,English,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-05 14:46:45.690000+03:00,2023-01-05 16:46:45.690000+03:00,English,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-05 19:57:29.143000+03:00,2023-01-05 21:57:29.143000+03:00,English,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-07 13:36:42.422000+03:00,2023-01-07 15:36:42.422000+03:00,English,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-07 18:50:57.017000+03:00,2023-01-07 19:57:27.450000+03:00,English,0.0,Pumpkin,True,1.1084536111111112,0.001703620545050545,0.15999836285599703,0.0040963679045001936,0.14140050523919523,0.005110861635151635,1.2725483418716086,0.14651136687434688
2023-01-07 21:02:26.511000+03:00,2023-01-07 21:42:36.110000+03:00,English,0.0,Tangerine Tree,True,0.6693330555555556,0.001028721033966301,0.09661405044000176,0.0024735671558238823,0.08538384581920298,0.003086163101898903,0.7684206731513813,0.08847000892110189
2023-01-07 22:08:53.059000+03:00,2023-01-08 00:08:53.059000+03:00,English,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-11 13:14:27.068000+03:00,2023-01-11 15:14:27.068000+03:00,English,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-12 14:42:26.866000+03:00,2023-01-12 15:42:34.319000+03:00,English,0.0,Tangerine Tree,True,1.0020702777777777,0.0015401163347697412,0.1446425924404582,0.0037032208500162606,0.12782965578588854,0.004620349004309224,1.1504160910682522,0.13245000479019775
2023-01-14 15:55:55.864000+03:00,2023-01-14 17:55:55.864000+03:00,English,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-16 17:32:00.997000+03:00,2023-01-16 19:32:00.997000+03:00,English,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-17 20:31:40.250000+03:00,2023-01-17 22:31:40.250000+03:00,English,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-01-27 13:27:06.361000+03:00,2023-01-27 15:18:42.657000+03:00,studying italian,0.0,Christmas Tree,True,1.8600822222222222,0.0028588244537221356,0.26849126327873724,0.006874064046040374,0.23728242965893726,0.008576473361166407,2.1354475495469996,0.24585890302010366
2023-03-18 19:51:09.202000+03:00,2023-03-18 20:31:09.202000+03:00,SPS102,0.0,Tangerine Tree,True,0.6666666666666666,0.0010246229690164719,0.09622917384013033,0.002463713329054883,0.08504370642836717,0.0030738689070494156,0.7653595538358519,0.08811757533541659
2023-03-22 17:18:39.375000+03:00,2023-03-22 19:18:39.375000+03:00,NS102,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-03-22 20:01:49.945000+03:00,2023-03-22 21:33:08.019000+03:00,NS102,0.0,Tangerine Tree,True,1.5216872222222222,0.002338733519321642,0.2196460563562909,0.005623501638062084,0.1941148821036963,0.007016200557964926,1.7469567802165753,0.20113108266166121
2023-03-22 22:30:35.738000+03:00,2023-03-22 23:22:19.877000+03:00,MATH102,0.0,Pumpkin,True,0.8622608333333334,0.001325238382674926,0.12446197143955348,0.003186545262307957,0.10999478576201886,0.0039757151480247785,0.9899093500351949,0.11397050091004364
2023-03-23 17:15:18.820000+03:00,2023-03-23 19:11:55.263000+03:00,MATH102,0.0,Pumpkin,True,1.943456388888889,0.002986965083006047,0.2805258040456513,0.00718217911461364,0.24791810188950192,0.008960895249018141,2.231164372049154,0.2568789971385201
2023-03-24 16:40:34.446000+03:00,2023-03-24 18:00:44.519000+03:00,MATH102,0.0,Pumpkin,True,1.336131388888889,0.002053546366019154,0.19286222954196555,0.004937767068261255,0.1704443483795898,0.006160639098057462,1.533931385499116,0.17660498747764727
2023-03-24 18:06:27.719000+03:00,2023-03-24 19:02:58.312000+03:00,SPS102,0.0,Tangerine Tree,True,0.9418313888888888,0.0014475331109943613,0.13594748467422044,0.0034806038197917433,0.12014524821253199,0.004342599332983084,1.081259477382901,0.12448784754551508
2023-03-25 22:02:15.561000+03:00,2023-03-25 23:09:51.711000+03:00,HIST192,0.0,Star Coral,True,1.1267083333333334,0.0017316768565734013,0.1626333181131853,0.004163829508185819,0.1437291790955923,0.005195030569720204,1.2935054809547046,0.1489242096653125
2023-03-27 22:47:09.118000+03:00,2023-03-27 23:53:07.252000+03:00,SPS102,0.0,Tangerine Tree,True,1.0994816666666667,0.0016898312545187686,0.15870331865355436,0.004063211455827217,0.1402559941250578,0.005069493763556306,1.2622481967760482,0.1453254878886141
2023-03-30 14:13:50.799000+03:00,2023-03-30 15:24:28.575000+03:00,NS102,0.0,Tangerine Tree,True,1.17716,0.0018092177613111453,0.16991570141647175,0.004350277173645369,0.15016507418882505,0.005427653283933436,1.3514259785901173,0.15559272747275849
2023-03-30 16:46:03.619000+03:00,2023-03-30 17:21:00.592000+03:00,NS102,0.0,Tangerine Tree,True,0.5824925,0.000895252792169741,0.08407915806460818,0.0021526418044867522,0.0743059817500885,0.002685758376509223,0.6687242998690949,0.07699174012659772
2023-03-30 17:24:33.471000+03:00,2023-03-30 19:24:33.471000+03:00,IF100,0.0,Christmas Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-03-31 16:56:24.051000+03:00,2023-03-31 17:51:04.940000+03:00,NS102,0.0,Tangerine Tree,True,0.9113580555555556,0.0014006975950806185,0.1315488491379881,0.0033679874835206448,0.11625790039169133,0.004202092785241855,1.0462748921770644,0.12045999317693318
2023-03-31 18:08:38.903000+03:00,2023-03-31 19:32:23.436000+03:00,NS102,0.0,Tangerine Tree,True,1.3957036111111112,0.0021451049668255173,0.2014611081343632,0.005157920385156716,0.17804371224651794,0.006435314900476552,1.602322639630631,0.1844790271469945
2023-04-01 15:27:29.293000+03:00,2023-04-01 17:27:29.293000+03:00,MATH102,0.0,Treehouse,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-04-01 17:30:47.353000+03:00,2023-04-01 18:19:39.956000+03:00,MATH102,0.0,Treehouse,True,0.8146119444444445,0.0012520051636694222,0.11758415162128658,0.003010455458302641,0.10391642858456204,0.0037560154910082667,0.9352065515240338,0.1076724440755703
2023-04-01 21:47:54.078000+03:00,2023-04-01 23:47:54.078000+03:00,SPS102,0.0,Lavender,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-04-01 23:54:53.220000+03:00,2023-04-02 01:09:01.747000+03:00,SPS102,0.0,Lavender,True,1.2357019444444444,0.0018991928927041411,0.17836586583979727,0.004566623026900221,0.15763301009444372,0.005697578678112424,1.4186344333111418,0.16333058877255616
2023-04-02 16:07:27.697000+03:00,2023-04-02 18:07:27.697000+03:00,IF100,0.0,Lavender,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-04-02 20:14:46.095000+03:00,2023-04-02 21:36:22.292000+03:00,SPS102,0.0,Lavender,True,1.3600547222222223,0.00209031496126231,0.19631541344521863,0.005026177421074389,0.17349614178477174,0.00627094488378693,1.5613963130885156,0.17976708666855867
2023-04-02 21:45:11.936000+03:00,2023-04-02 22:58:51.071000+03:00,NS102,0.0,Golden Trumpet Tree,True,1.2275375000000002,0.0018866446767435866,0.17718737922416852,0.004536450750997063,0.15659150816971767,0.00565993403023076,1.4092613299751657,0.16225144219994844
2023-04-02 23:08:06.396000+03:00,2023-04-02 23:36:18.981000+03:00,NS102,0.0,Golden Trumpet Tree,True,0.4701625,0.0007226089450053106,0.06786502341841542,0.0017375184271076498,0.059976542435440774,0.0021678268350159317,0.5397650418455231,0.062144369270456704
2023-04-03 16:47:31.629000+03:00,2023-04-03 17:21:42.393000+03:00,SPS102,0.0,Wisteria,True,0.5696566666666667,0.0008755249576800401,0.08222638560878377,0.002105206083977462,0.07266857148744332,0.0026265748730401202,0.653988258359428,0.07529514636048344
2023-04-03 18:47:05.210000+03:00,2023-04-03 20:47:05.210000+03:00,NS102,0.0,Tangerine Tree,True,2.0,0.003073868907049416,0.288687521520391,0.007391139987164649,0.2551311192851015,0.009221606721148249,2.2960786615075555,0.26435272600624976
2023-04-04 20:27:06.105000+03:00,2023-04-04 21:29:03.883000+03:00,SPS102,0.0,Wisteria,True,1.032716111111111,0.001587216971876717,0.14906612727542168,0.0038164746721112515,0.13173900866576752,0.004761650915630151,1.1855987130586438,0.13650065958139768
2023-04-06 15:27:08.233000+03:00,2023-04-06 16:42:37.890000+03:00,HIST192,0.0,Pumpkin,True,1.2582380555555557,0.0019338294183192692,0.1816188128704847,0.0046499068028944815,0.16050784172049934,0.005801488254957807,1.444506775228935,0.16630932997545714
2023-04-07 16:14:54.079000+03:00,2023-04-07 17:28:52.809000+03:00,IF100,0.0,Tangerine Tree,True,1.2329805555555555,0.0018950102963593686,0.17797305033308405,0.004556565943781576,0.1572858545978276,0.005685030889078106,1.4155101718324212,0.1629708854869057
2023-04-07 17:44:02.225000+03:00,2023-04-07 18:36:31.232000+03:00,IF100,0.0,Tangerine Tree,True,0.8747241666666666,0.0013443937090806888,0.1262609758444947,0.0032326043829946373,0.11158467785369718,0.004033181127242066,1.004217746894156,0.11561785898093924
